1,-6.566377723936352,0.040047708069439705
2,0.7480103157074856,0.7777760777620482
3,0.9637981394024577,0.9653802748402222
4,0.9909206374622397,0.9909964844409516
5,0.9962855514014007,0.9962939452617231
6,0.9986032053945566,0.9986051664904352
7,0.9994378672976776,0.9994387931629706
8,0.9998939454016669,0.999893967928252
9,0.9999708807219241,0.999970881444878
10,0.999992840834807,0.9999928410934781
11,0.9999975724002277,0.9999975724059881
12,0.9999989881292229,0.9999989881311026
13,0.9999995714051507,0.9999995714053819
14,0.9999997844368957,0.999999784437001
15,0.9999998719922879,0.9999998719923183
16,0.9999999207545308,0.9999999207545475
17,0.999999955608563,0.9999999556085679
18,0.9999999698385034,0.999999969838502
19,0.9999999785643245,0.9999999785643219
20,0.9999999842832666,0.9999999842832618
